;product;brand;rev_rating;rev_loc;rev_dt
302;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 February 2021
303;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 February 2021
304;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 February 2021
305;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 February 2021
306;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;3 February 2021
307;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 February 2021
308;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;2 February 2021
309;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 February 2021
310;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 January 2021
311;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 January 2021
312;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;21 January 2021
313;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;21 January 2021
314;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;20 January 2021
315;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 January 2021
316;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 January 2021
317;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 January 2021
318;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 January 2021
319;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 January 2021
320;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 January 2021
321;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 January 2021
322;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;14 January 2021
323;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 January 2021
324;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 January 2021
325;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;11 January 2021
326;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 January 2021
327;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 January 2021
328;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;9 January 2021
329;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 January 2021
330;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 January 2021
331;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 January 2021
332;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 January 2021
333;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;4 January 2021
334;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 January 2021
335;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;2 January 2021
336;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 January 2021
337;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 December 2020
338;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;29 December 2020
339;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 December 2020
340;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 December 2020
341;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;29 December 2020
342;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;28 December 2020
343;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;28 December 2020
344;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 December 2020
345;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 December 2020
346;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 December 2020
347;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;26 December 2020
348;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 December 2020
349;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;25 December 2020
350;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;25 December 2020
351;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 December 2020
352;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;23 December 2020
353;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 December 2020
354;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;23 December 2020
355;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 December 2020
356;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;22 December 2020
357;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;21 December 2020
358;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 December 2020
359;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;20 December 2020
360;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 December 2020
361;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;19 December 2020
362;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 December 2020
363;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 December 2020
364;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;16 December 2020
365;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 December 2020
366;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;15 December 2020
367;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;13 December 2020
368;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 December 2020
369;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;12 December 2020
370;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 December 2020
371;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;7 December 2020
372;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 December 2020
373;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;5 December 2020
374;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 December 2020
375;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 December 2020
376;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;3 December 2020
377;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 December 2020
378;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 December 2020
379;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 December 2020
380;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 December 2020
381;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;30 November 2020
382;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;30 November 2020
383;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 November 2020
384;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 November 2020
385;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 November 2020
386;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;29 November 2020
387;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 November 2020
388;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 November 2020
389;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 November 2020
390;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;21 November 2020
391;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 November 2020
392;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 November 2020
393;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 November 2020
394;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;19 November 2020
395;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 November 2020
396;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;16 November 2020
397;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;16 November 2020
398;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;11 November 2020
399;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;10 November 2020
400;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 November 2020
401;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;8 November 2020
402;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 November 2020
403;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;3 November 2020
404;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;31 October 2020
405;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;27 October 2020
406;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;27 October 2020
407;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 October 2020
408;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 October 2020
409;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;23 October 2020
410;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 October 2020
411;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 October 2020
412;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 October 2020
413;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;18 October 2020
414;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;15 October 2020
415;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 October 2020
416;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 October 2020
417;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 October 2020
418;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 October 2020
419;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 October 2020
420;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;12 October 2020
421;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 October 2020
422;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 October 2020
423;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;7 October 2020
424;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;7 October 2020
425;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;2 October 2020
426;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 October 2020
427;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;1 October 2020
428;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;30 September 2020
429;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;25 September 2020
430;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;20 September 2020
431;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 September 2020
432;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;13 September 2020
433;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 September 2020
434;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;3 September 2020
435;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 August 2020
436;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 August 2020
437;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 August 2020
438;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 August 2020
439;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;13 August 2020
440;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 August 2020
441;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;6 August 2020
442;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 August 2020
443;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 July 2020
444;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 July 2020
445;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;24 July 2020
446;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;22 July 2020
447;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 July 2020
448;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 July 2020
449;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 July 2020
450;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 July 2020
451;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 July 2020
452;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 July 2020
453;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 July 2020
454;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 July 2020
455;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;15 July 2020
456;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;15 July 2020
457;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 July 2020
458;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 July 2020
459;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;6 July 2020
460;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;5 July 2020
461;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 July 2020
462;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 July 2020
463;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 July 2020
464;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 June 2020
465;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;27 June 2020
466;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;25 June 2020
467;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 June 2020
468;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 June 2020
